Date,Time,BhutanGold,BhutanDeluxe
01/03/2024,12:00 PM,19,82
01/03/2024,12:15 PM,9,14
01/03/2024,12:30 PM,69,56
01/03/2024,12:45 PM,90,33
01/03/2024,1:00 PM,62,92
01/03/2024,1:15 PM,44,52
01/03/2024,1:30 PM,4,85
01/03/2024,1:45 PM,52,2
01/03/2024,2:00 PM,14,17
01/03/2024,2:15 PM,4,73
01/03/2024,2:30 PM,56,70
01/03/2024,2:45 PM,59,41
01/03/2024,3:00 PM,97,66
01/03/2024,3:15 PM,86,94
01/03/2024,3:30 PM,99,5
01/03/2024,3:45 PM,41,14
01/03/2024,4:00 PM,3,44
01/03/2024,4:15 PM,32,8
01/03/2024,4:30 PM,39,45
01/03/2024,4:45 PM,64,97
01/03/2024,5:00 PM,79,66
01/03/2024,5:15 PM,16,78
01/03/2024,5:30 PM,70,52
01/03/2024,5:45 PM,43,47
01/03/2024,6:00 PM,26,5
01/03/2024,6:15 PM,48,24
01/03/2024,6:30 PM,44,98
01/03/2024,6:45 PM,14,85
01/03/2024,7:00 PM,93,62
01/03/2024,7:15 PM,94,38
01/03/2024,7:30 PM,59,88
01/03/2024,7:45 PM,46,95
01/03/2024,8:00 PM,45,88
01/03/2024,8:15 PM,8,28
01/03/2024,8:30 PM,55,27
01/03/2024,8:45 PM,80,56
01/03/2024,9:00 PM,51,17
02/03/2024,9:00 AM,6,98
02/03/2024,9:15 AM,70,79
02/03/2024,9:30 AM,20,43
02/03/2024,9:45 AM,2,59
02/03/2024,10:00 AM,15,47
02/03/2024,10:15 AM,78,23
02/03/2024,10:30 AM,94,0
02/03/2024,10:45 AM,23,3
02/03/2024,11:00 AM,42,28
02/03/2024,11:15 AM,26,32
02/03/2024,11:30 AM,48,64
02/03/2024,11:45 AM,21,61
02/03/2024,12:00 PM,68,61
02/03/2024,12:15 PM,14,55
02/03/2024,12:30 PM,51,33
02/03/2024,12:45 PM,43,91
02/03/2024,1:00 PM,5,33
02/03/2024,1:15 PM,99,81
02/03/2024,1:30 PM,22,14
02/03/2024,1:45 PM,23,10
02/03/2024,2:00 PM,49,25
02/03/2024,2:15 PM,78,71
02/03/2024,2:30 PM,0,63
02/03/2024,2:45 PM,58,47
02/03/2024,3:00 PM,27,55
02/03/2024,3:15 PM,97,43
02/03/2024,3:30 PM,3,50
02/03/2024,3:45 PM,11,35
02/03/2024,4:00 PM,25,8
02/03/2024,4:15 PM,71,42
02/03/2024,4:30 PM,15,79
02/03/2024,4:45 PM,33,41
02/03/2024,5:00 PM,80,7
02/03/2024,5:15 PM,27,97
02/03/2024,5:30 PM,32,31
02/03/2024,5:45 PM,57,92
02/03/2024,6:00 PM,3,21
02/03/2024,6:15 PM,82,15
02/03/2024,6:30 PM,82,24
02/03/2024,6:45 PM,56,69
02/03/2024,7:00 PM,29,65
02/03/2024,7:15 PM,16,69
02/03/2024,7:30 PM,76,27
02/03/2024,7:45 PM,64,98
02/03/2024,8:00 PM,10,13
02/03/2024,8:15 PM,29,99
02/03/2024,8:30 PM,8,61
02/03/2024,8:45 PM,65,30
02/03/2024,9:00 PM,6,58
03/03/2024,9:00 AM,55,90
03/03/2024,9:15 AM,38,44
03/03/2024,9:30 AM,65,72
03/03/2024,9:45 AM,26,88
03/03/2024,10:00 AM,88,31
03/03/2024,10:15 AM,55,39
03/03/2024,10:30 AM,41,59
03/03/2024,10:45 AM,54,25
03/03/2024,11:00 AM,20,49
03/03/2024,11:15 AM,1,55
03/03/2024,11:30 AM,40,87
03/03/2024,11:45 AM,36,78
03/03/2024,12:00 PM,26,63
03/03/2024,12:15 PM,67,39
03/03/2024,12:30 PM,34,52
03/03/2024,12:45 PM,14,84
03/03/2024,1:00 PM,10,47
03/03/2024,1:15 PM,5,61
03/03/2024,1:30 PM,44,66
03/03/2024,1:45 PM,19,29
03/03/2024,2:00 PM,25,82
03/03/2024,2:15 PM,52,71
03/03/2024,2:30 PM,67,81
03/03/2024,2:45 PM,31,39
03/03/2024,3:00 PM,18,42
03/03/2024,3:15 PM,97,12
03/03/2024,3:30 PM,84,23
03/03/2024,3:45 PM,95,3
03/03/2024,4:00 PM,63,42
03/03/2024,4:15 PM,45,35
03/03/2024,4:30 PM,47,39
03/03/2024,4:45 PM,72,97
03/03/2024,5:00 PM,20,65
03/03/2024,5:15 PM,99,62
03/03/2024,5:30 PM,84,90
03/03/2024,5:45 PM,88,94
03/03/2024,6:00 PM,78,44
03/03/2024,6:15 PM,68,81
03/03/2024,6:30 PM,28,11
03/03/2024,6:45 PM,25,76
03/03/2024,7:00 PM,19,92
03/03/2024,7:15 PM,69,10
03/03/2024,7:30 PM,6,7
03/03/2024,7:45 PM,93,21
03/03/2024,8:00 PM,69,49
03/03/2024,8:15 PM,93,43
03/03/2024,8:30 PM,90,65
03/03/2024,8:45 PM,9,19
03/03/2024,9:00 PM,77,39
04/03/2024,9:00 AM,40,68
04/03/2024,9:15 AM,25,35
04/03/2024,9:30 AM,30,31
04/03/2024,9:45 AM,86,20
04/03/2024,10:00 AM,50,59
04/03/2024,10:15 AM,56,48
04/03/2024,10:30 AM,31,2
04/03/2024,10:45 AM,25,44
04/03/2024,11:00 AM,21,94
04/03/2024,11:15 AM,0,30
04/03/2024,11:30 AM,51,99
04/03/2024,11:45 AM,73,46
04/03/2024,12:00 PM,9,82
04/03/2024,12:15 PM,28,40
04/03/2024,12:30 PM,36,95
04/03/2024,12:45 PM,12,61
04/03/2024,1:00 PM,17,65
04/03/2024,1:15 PM,8,98
04/03/2024,1:30 PM,94,37
04/03/2024,1:45 PM,1,82
04/03/2024,2:00 PM,47,66
04/03/2024,2:15 PM,50,47
04/03/2024,2:30 PM,81,11
04/03/2024,2:45 PM,31,49
04/03/2024,3:00 PM,24,54
04/03/2024,3:15 PM,0,29
04/03/2024,3:30 PM,96,38
04/03/2024,3:45 PM,68,85
04/03/2024,4:00 PM,49,16
04/03/2024,4:15 PM,13,72
04/03/2024,4:30 PM,93,57
04/03/2024,4:45 PM,38,77
04/03/2024,5:00 PM,32,98
04/03/2024,5:15 PM,49,11
04/03/2024,5:30 PM,98,52
04/03/2024,5:45 PM,11,53
04/03/2024,6:00 PM,55,13
04/03/2024,6:15 PM,17,47
04/03/2024,6:30 PM,53,41
04/03/2024,6:45 PM,3,71
04/03/2024,7:00 PM,61,14
04/03/2024,7:15 PM,23,81
04/03/2024,7:30 PM,34,91
04/03/2024,7:45 PM,14,45
04/03/2024,8:00 PM,54,1
04/03/2024,8:15 PM,77,38
04/03/2024,8:30 PM,15,1
04/03/2024,8:45 PM,85,88
04/03/2024,9:00 PM,73,28
05/03/2024,9:00 AM,1,10
05/03/2024,9:15 AM,66,90
05/03/2024,9:30 AM,90,95
05/03/2024,9:45 AM,46,71
05/03/2024,10:00 AM,83,63
05/03/2024,10:15 AM,21,28
05/03/2024,10:30 AM,22,56
05/03/2024,10:45 AM,84,2
05/03/2024,11:00 AM,83,88
05/03/2024,11:15 AM,7,84
05/03/2024,11:30 AM,49,40
05/03/2024,11:45 AM,31,56
05/03/2024,12:00 PM,26,39
05/03/2024,12:15 PM,27,66
05/03/2024,12:30 PM,42,64
05/03/2024,12:45 PM,46,47
05/03/2024,1:00 PM,56,19
05/03/2024,1:15 PM,88,69
05/03/2024,1:30 PM,77,97
05/03/2024,1:45 PM,31,67
05/03/2024,2:00 PM,49,26
05/03/2024,2:15 PM,32,25
05/03/2024,2:30 PM,46,65
05/03/2024,2:45 PM,48,74
05/03/2024,3:00 PM,14,67
05/03/2024,3:15 PM,29,65
05/03/2024,3:30 PM,55,34
05/03/2024,3:45 PM,98,6
05/03/2024,4:00 PM,92,14
05/03/2024,4:15 PM,7,25
05/03/2024,4:30 PM,20,82
05/03/2024,4:45 PM,89,13
05/03/2024,5:00 PM,80,54
05/03/2024,5:15 PM,5,66
05/03/2024,5:30 PM,89,94
05/03/2024,5:45 PM,59,37
05/03/2024,6:00 PM,1,11
05/03/2024,6:15 PM,84,67
05/03/2024,6:30 PM,13,59
05/03/2024,6:45 PM,90,51
05/03/2024,7:00 PM,25,92
05/03/2024,7:15 PM,42,2
05/03/2024,7:30 PM,44,86
05/03/2024,7:45 PM,64,68
05/03/2024,8:00 PM,50,63
05/03/2024,8:15 PM,14,40
05/03/2024,8:30 PM,2,73
05/03/2024,8:45 PM,5,21
05/03/2024,9:00 PM,61,92
06/03/2024,9:00 AM,9,93
06/03/2024,9:15 AM,39,80
06/03/2024,9:30 AM,71,31
06/03/2024,9:45 AM,60,72
06/03/2024,10:00 AM,81,41
06/03/2024,10:15 AM,59,16
06/03/2024,10:30 AM,35,64
06/03/2024,10:45 AM,3,95
06/03/2024,11:00 AM,99,89
06/03/2024,11:15 AM,92,81
06/03/2024,11:30 AM,71,8
06/03/2024,11:45 AM,83,62
06/03/2024,12:00 PM,69,55
06/03/2024,12:15 PM,81,50
06/03/2024,12:30 PM,34,55
06/03/2024,12:45 PM,83,94
06/03/2024,1:00 PM,9,93
06/03/2024,1:15 PM,87,63
06/03/2024,1:30 PM,92,55
06/03/2024,1:45 PM,64,62
06/03/2024,2:00 PM,25,73
06/03/2024,2:15 PM,88,56
06/03/2024,2:30 PM,56,62
06/03/2024,2:45 PM,43,31
06/03/2024,3:00 PM,88,14
06/03/2024,3:15 PM,33,72
06/03/2024,3:30 PM,69,71
06/03/2024,3:45 PM,59,5
06/03/2024,4:00 PM,79,57
06/03/2024,4:15 PM,18,82
06/03/2024,4:30 PM,19,44
06/03/2024,4:45 PM,41,17
06/03/2024,5:00 PM,65,78
06/03/2024,5:15 PM,99,7
06/03/2024,5:30 PM,4,10
06/03/2024,5:45 PM,22,71
06/03/2024,6:00 PM,64,82
06/03/2024,6:15 PM,40,30
06/03/2024,6:30 PM,27,0
06/03/2024,6:45 PM,30,86
06/03/2024,7:00 PM,97,77
06/03/2024,7:15 PM,6,12
06/03/2024,7:30 PM,11,74
06/03/2024,7:45 PM,68,33
06/03/2024,8:00 PM,31,3
06/03/2024,8:15 PM,53,98
06/03/2024,8:30 PM,30,1
06/03/2024,8:45 PM,47,10
06/03/2024,9:00 PM,26,40
07/03/2024,9:00 AM,95,83
07/03/2024,9:15 AM,63,26
07/03/2024,9:30 AM,15,68
07/03/2024,9:45 AM,37,50
07/03/2024,10:00 AM,33,37
07/03/2024,10:15 AM,34,9
07/03/2024,10:30 AM,62,47
07/03/2024,10:45 AM,99,1
07/03/2024,11:00 AM,85,50
07/03/2024,11:15 AM,84,91
07/03/2024,11:30 AM,55,21
07/03/2024,11:45 AM,6,86
07/03/2024,12:00 PM,31,1
07/03/2024,12:15 PM,1,6
07/03/2024,12:30 PM,36,37
07/03/2024,12:45 PM,70,11
07/03/2024,1:00 PM,10,99
07/03/2024,1:15 PM,42,77
07/03/2024,1:30 PM,17,27
07/03/2024,1:45 PM,79,14
07/03/2024,2:00 PM,69,92
07/03/2024,2:15 PM,78,84
07/03/2024,2:30 PM,95,62
07/03/2024,2:45 PM,41,11
07/03/2024,3:00 PM,80,13
07/03/2024,3:15 PM,52,92
07/03/2024,3:30 PM,65,89
07/03/2024,3:45 PM,1,90
07/03/2024,4:00 PM,17,3
07/03/2024,4:15 PM,23,56
07/03/2024,4:30 PM,21,34
07/03/2024,4:45 PM,70,89
07/03/2024,5:00 PM,71,16
07/03/2024,5:15 PM,11,18
07/03/2024,5:30 PM,67,97
07/03/2024,5:45 PM,33,29
07/03/2024,6:00 PM,99,66
07/03/2024,6:15 PM,92,56
07/03/2024,6:30 PM,31,46
07/03/2024,6:45 PM,97,20
07/03/2024,7:00 PM,36,0
07/03/2024,7:15 PM,7,26
07/03/2024,7:30 PM,13,32
07/03/2024,7:45 PM,94,84
07/03/2024,8:00 PM,74,46
07/03/2024,8:15 PM,55,82
07/03/2024,8:30 PM,27,5
07/03/2024,8:45 PM,62,16
07/03/2024,9:00 PM,52,43
08/03/2024,9:00 AM,75,28
08/03/2024,9:15 AM,57,76
08/03/2024,9:30 AM,49,89
08/03/2024,9:45 AM,39,68
08/03/2024,10:00 AM,95,25
08/03/2024,10:15 AM,37,65
08/03/2024,10:30 AM,39,38
08/03/2024,10:45 AM,13,80
08/03/2024,11:00 AM,0,3
08/03/2024,11:15 AM,14,78
08/03/2024,11:30 AM,90,30
08/03/2024,11:45 AM,36,12
08/03/2024,12:00 PM,94,4
08/03/2024,12:15 PM,32,84
08/03/2024,12:30 PM,56,21
08/03/2024,12:45 PM,6,94
08/03/2024,1:00 PM,17,78
08/03/2024,1:15 PM,89,77
08/03/2024,1:30 PM,24,2
08/03/2024,1:45 PM,75,53
08/03/2024,2:00 PM,74,51
08/03/2024,2:15 PM,87,76
08/03/2024,2:30 PM,69,19
08/03/2024,2:45 PM,93,83
08/03/2024,3:00 PM,18,98
08/03/2024,3:15 PM,69,76
08/03/2024,3:30 PM,73,1
08/03/2024,3:45 PM,23,25
08/03/2024,4:00 PM,77,35
08/03/2024,4:15 PM,25,76
08/03/2024,4:30 PM,65,5
08/03/2024,4:45 PM,4,77
08/03/2024,5:00 PM,65,28
08/03/2024,5:15 PM,72,89
08/03/2024,5:30 PM,73,5
08/03/2024,5:45 PM,26,67
08/03/2024,6:00 PM,47,51
08/03/2024,6:15 PM,86,27
08/03/2024,6:30 PM,73,58
08/03/2024,6:45 PM,25,99
08/03/2024,7:00 PM,16,41
08/03/2024,7:15 PM,87,23
08/03/2024,7:30 PM,73,98
08/03/2024,7:45 PM,57,32
08/03/2024,8:00 PM,15,34
08/03/2024,8:15 PM,60,47
08/03/2024,8:30 PM,64,73
08/03/2024,8:45 PM,98,15
08/03/2024,9:00 PM,87,16
09/03/2024,9:00 AM,53,0
09/03/2024,9:15 AM,35,4
09/03/2024,9:30 AM,71,50
09/03/2024,9:45 AM,27,86
09/03/2024,10:00 AM,65,33
09/03/2024,10:15 AM,70,27
09/03/2024,10:30 AM,7,93
09/03/2024,10:45 AM,66,41
09/03/2024,11:00 AM,29,9
09/03/2024,11:15 AM,54,61
09/03/2024,11:30 AM,1,48
09/03/2024,11:45 AM,76,11
09/03/2024,12:00 PM,85,64
09/03/2024,12:15 PM,73,82
09/03/2024,12:30 PM,20,81
09/03/2024,12:45 PM,94,75
09/03/2024,1:00 PM,92,87
09/03/2024,1:15 PM,87,0
09/03/2024,1:30 PM,58,15
09/03/2024,1:45 PM,30,73
09/03/2024,2:00 PM,43,8
09/03/2024,2:15 PM,38,53
09/03/2024,2:30 PM,13,11
09/03/2024,2:45 PM,68,51
09/03/2024,3:00 PM,58,48
09/03/2024,3:15 PM,21,13
09/03/2024,3:30 PM,3,57
09/03/2024,3:45 PM,78,86
09/03/2024,4:00 PM,31,13
09/03/2024,4:15 PM,58,0
09/03/2024,4:30 PM,1,12
09/03/2024,4:45 PM,47,4
09/03/2024,5:00 PM,8,97
09/03/2024,5:15 PM,83,31
09/03/2024,5:30 PM,52,96
09/03/2024,5:45 PM,92,84
09/03/2024,6:00 PM,93,6
09/03/2024,6:15 PM,97,54
09/03/2024,6:30 PM,53,12
09/03/2024,6:45 PM,64,85
09/03/2024,7:00 PM,93,6
09/03/2024,7:15 PM,39,85
09/03/2024,7:30 PM,18,21
09/03/2024,7:45 PM,51,71
09/03/2024,8:00 PM,4,71
09/03/2024,8:15 PM,77,11
09/03/2024,8:30 PM,30,24
09/03/2024,8:45 PM,89,66
09/03/2024,9:00 PM,32,96
10/03/2024,9:00 AM,21,23
10/03/2024,9:15 AM,20,50
10/03/2024,9:30 AM,2,83
10/03/2024,9:45 AM,76,57
10/03/2024,10:00 AM,10,82
10/03/2024,10:15 AM,20,92
10/03/2024,10:30 AM,55,31
10/03/2024,10:45 AM,11,83
10/03/2024,11:00 AM,45,83
10/03/2024,11:15 AM,98,7
10/03/2024,11:30 AM,98,62
10/03/2024,11:45 AM,17,52
10/03/2024,12:00 PM,22,12
10/03/2024,12:15 PM,20,15
10/03/2024,12:30 PM,96,55
10/03/2024,12:45 PM,0,83
10/03/2024,1:00 PM,89,83
10/03/2024,1:15 PM,70,39
10/03/2024,1:30 PM,45,71
10/03/2024,1:45 PM,52,46
10/03/2024,2:00 PM,45,5
10/03/2024,2:15 PM,11,85
10/03/2024,2:30 PM,14,68
10/03/2024,2:45 PM,9,51
10/03/2024,3:00 PM,51,23
10/03/2024,3:15 PM,73,29
10/03/2024,3:30 PM,89,56
10/03/2024,3:45 PM,91,47
10/03/2024,4:00 PM,7,67
10/03/2024,4:15 PM,63,68
10/03/2024,4:30 PM,25,9
10/03/2024,4:45 PM,30,76
10/03/2024,5:00 PM,96,63
10/03/2024,5:15 PM,12,46
10/03/2024,5:30 PM,12,79
10/03/2024,5:45 PM,23,1
10/03/2024,6:00 PM,53,41
10/03/2024,6:15 PM,42,50
10/03/2024,6:30 PM,46,70
10/03/2024,6:45 PM,11,68
10/03/2024,7:00 PM,81,58
10/03/2024,7:15 PM,30,26
10/03/2024,7:30 PM,75,41
10/03/2024,7:45 PM,9,59
10/03/2024,8:00 PM,71,69
10/03/2024,8:15 PM,48,72
10/03/2024,8:30 PM,60,17
10/03/2024,8:45 PM,55,14
10/03/2024,9:00 PM,3,93
11/03/2024,9:00 AM,65,34
11/03/2024,9:15 AM,47,85
11/03/2024,9:30 AM,9,23
11/03/2024,9:45 AM,59,5
11/03/2024,10:00 AM,70,76
11/03/2024,10:15 AM,88,61
11/03/2024,10:30 AM,3,44
11/03/2024,10:45 AM,82,18
11/03/2024,11:00 AM,2,94
11/03/2024,11:15 AM,0,72
11/03/2024,11:30 AM,62,86
11/03/2024,11:45 AM,39,5
11/03/2024,12:00 PM,57,50
11/03/2024,12:15 PM,69,56
11/03/2024,12:30 PM,14,31
11/03/2024,12:45 PM,22,64
11/03/2024,1:00 PM,31,78
11/03/2024,1:15 PM,68,72
11/03/2024,1:30 PM,93,71
11/03/2024,1:45 PM,36,88
11/03/2024,2:00 PM,90,8
11/03/2024,2:15 PM,61,56
11/03/2024,2:30 PM,75,20
11/03/2024,2:45 PM,92,63
11/03/2024,3:00 PM,30,83
11/03/2024,3:15 PM,13,78
11/03/2024,3:30 PM,33,74
11/03/2024,3:45 PM,18,82
11/03/2024,4:00 PM,50,15
11/03/2024,4:15 PM,51,81
11/03/2024,4:30 PM,73,60
11/03/2024,4:45 PM,76,86
11/03/2024,5:00 PM,77,55
11/03/2024,5:15 PM,28,43
11/03/2024,5:30 PM,89,85
11/03/2024,5:45 PM,80,9
11/03/2024,6:00 PM,52,11
11/03/2024,6:15 PM,98,12
11/03/2024,6:30 PM,78,97
11/03/2024,6:45 PM,89,80
11/03/2024,7:00 PM,44,41
11/03/2024,7:15 PM,32,22
11/03/2024,7:30 PM,45,93
11/03/2024,7:45 PM,57,38
11/03/2024,8:00 PM,48,76
11/03/2024,8:15 PM,90,52
11/03/2024,8:30 PM,88,73
11/03/2024,8:45 PM,92,34
11/03/2024,9:00 PM,97,89
12/03/2024,9:00 AM,83,70
12/03/2024,9:15 AM,27,98
12/03/2024,9:30 AM,57,29
12/03/2024,9:45 AM,11,71
12/03/2024,10:00 AM,78,14
12/03/2024,10:15 AM,77,81
12/03/2024,10:30 AM,98,38
12/03/2024,10:45 AM,31,67
12/03/2024,11:00 AM,23,9
12/03/2024,11:15 AM,38,35
12/03/2024,11:30 AM,14,22
12/03/2024,11:45 AM,69,82
12/03/2024,12:00 PM,74,85
12/03/2024,12:15 PM,25,84
12/03/2024,12:30 PM,90,43
12/03/2024,12:45 PM,94,91
12/03/2024,1:00 PM,47,30
12/03/2024,1:15 PM,62,32
12/03/2024,1:30 PM,63,52
12/03/2024,1:45 PM,1,14
12/03/2024,2:00 PM,24,33
12/03/2024,2:15 PM,4,84
12/03/2024,2:30 PM,55,69
12/03/2024,2:45 PM,27,96
12/03/2024,3:00 PM,4,88
12/03/2024,3:15 PM,42,83
12/03/2024,3:30 PM,18,51
12/03/2024,3:45 PM,51,73
12/03/2024,4:00 PM,27,13
12/03/2024,4:15 PM,68,72
12/03/2024,4:30 PM,59,49
12/03/2024,4:45 PM,6,86
12/03/2024,5:00 PM,62,48
12/03/2024,5:15 PM,39,17
12/03/2024,5:30 PM,71,80
12/03/2024,5:45 PM,88,21
12/03/2024,6:00 PM,81,70
12/03/2024,6:15 PM,83,7
12/03/2024,6:30 PM,74,46
12/03/2024,6:45 PM,60,61
12/03/2024,7:00 PM,58,66
12/03/2024,7:15 PM,44,78
12/03/2024,7:30 PM,21,20
12/03/2024,7:45 PM,89,28
12/03/2024,8:00 PM,53,38
12/03/2024,8:15 PM,7,10
12/03/2024,8:30 PM,32,99
12/03/2024,8:45 PM,12,50
12/03/2024,9:00 PM,99,73
13/03/2024,9:00 AM,88,3
13/03/2024,9:15 AM,11,24
13/03/2024,9:30 AM,20,35
13/03/2024,9:45 AM,18,66
13/03/2024,10:00 AM,61,38
13/03/2024,10:15 AM,1,57
13/03/2024,10:30 AM,16,91
13/03/2024,10:45 AM,38,20
13/03/2024,11:00 AM,92,85
13/03/2024,11:15 AM,87,49
13/03/2024,11:30 AM,65,19
13/03/2024,11:45 AM,22,86
13/03/2024,12:00 PM,21,96
13/03/2024,12:15 PM,62,81
13/03/2024,12:30 PM,60,76
13/03/2024,12:45 PM,37,92
13/03/2024,1:00 PM,79,75
13/03/2024,1:15 PM,35,41
13/03/2024,1:30 PM,16,48
13/03/2024,1:45 PM,50,97
13/03/2024,2:00 PM,31,56
13/03/2024,2:15 PM,97,60
13/03/2024,2:30 PM,16,32
13/03/2024,2:45 PM,59,66
13/03/2024,3:00 PM,48,96
13/03/2024,3:15 PM,50,51
13/03/2024,3:30 PM,72,24
13/03/2024,3:45 PM,33,73
13/03/2024,4:00 PM,13,74
13/03/2024,4:15 PM,30,8
13/03/2024,4:30 PM,6,29
13/03/2024,4:45 PM,80,39
13/03/2024,5:00 PM,62,71
13/03/2024,5:15 PM,77,40
13/03/2024,5:30 PM,54,67
13/03/2024,5:45 PM,4,37
13/03/2024,6:00 PM,44,36
13/03/2024,6:15 PM,63,3
13/03/2024,6:30 PM,15,46
13/03/2024,6:45 PM,0,4
13/03/2024,7:00 PM,31,48
13/03/2024,7:15 PM,34,38
13/03/2024,7:30 PM,34,61
13/03/2024,7:45 PM,44,49
13/03/2024,8:00 PM,44,5
13/03/2024,8:15 PM,90,67
13/03/2024,8:30 PM,20,9
13/03/2024,8:45 PM,55,60
13/03/2024,9:00 PM,80,78
14/03/2024,9:00 AM,76,9
14/03/2024,9:15 AM,1,2
14/03/2024,9:30 AM,81,21
14/03/2024,9:45 AM,96,97
14/03/2024,10:00 AM,1,34
14/03/2024,10:15 AM,52,90
14/03/2024,10:30 AM,34,5
14/03/2024,10:45 AM,26,8
14/03/2024,11:00 AM,99,70
14/03/2024,11:15 AM,20,36
14/03/2024,11:30 AM,5,2
14/03/2024,11:45 AM,53,36
14/03/2024,12:00 PM,50,94
14/03/2024,12:15 PM,15,18
14/03/2024,12:30 PM,75,23
14/03/2024,12:45 PM,95,75
14/03/2024,1:00 PM,68,66
14/03/2024,1:15 PM,67,35
14/03/2024,1:30 PM,45,21
14/03/2024,1:45 PM,88,34
14/03/2024,2:00 PM,77,75
14/03/2024,2:15 PM,60,39
14/03/2024,2:30 PM,34,6
14/03/2024,2:45 PM,10,22
14/03/2024,3:00 PM,29,71
14/03/2024,3:15 PM,10,97
14/03/2024,3:30 PM,70,26
14/03/2024,3:45 PM,21,56
14/03/2024,4:00 PM,22,70
14/03/2024,4:15 PM,16,48
14/03/2024,4:30 PM,44,92
14/03/2024,4:45 PM,17,1
14/03/2024,5:00 PM,56,95
14/03/2024,5:15 PM,39,79
14/03/2024,5:30 PM,59,82
14/03/2024,5:45 PM,99,73
14/03/2024,6:00 PM,19,38
14/03/2024,6:15 PM,78,45
14/03/2024,6:30 PM,35,67
14/03/2024,6:45 PM,20,99
14/03/2024,7:00 PM,4,10
14/03/2024,7:15 PM,95,14
14/03/2024,7:30 PM,10,17
14/03/2024,7:45 PM,92,68
14/03/2024,8:00 PM,69,56
14/03/2024,8:15 PM,88,16
14/03/2024,8:30 PM,11,66
14/03/2024,8:45 PM,41,35
14/03/2024,9:00 PM,98,3
15/03/2024,9:00 AM,68,45
15/03/2024,9:15 AM,30,69
15/03/2024,9:30 AM,18,8
15/03/2024,9:45 AM,63,85
15/03/2024,10:00 AM,25,4
15/03/2024,10:15 AM,11,78
15/03/2024,10:30 AM,50,54
15/03/2024,10:45 AM,5,14
15/03/2024,11:00 AM,25,70
15/03/2024,11:15 AM,56,50
15/03/2024,11:30 AM,95,64
15/03/2024,11:45 AM,48,27
15/03/2024,12:00 PM,20,11
15/03/2024,12:15 PM,39,41
15/03/2024,12:30 PM,99,7
15/03/2024,12:45 PM,97,15
15/03/2024,1:00 PM,15,75
15/03/2024,1:15 PM,60,15
15/03/2024,1:30 PM,78,88
15/03/2024,1:45 PM,86,7
15/03/2024,2:00 PM,21,96
15/03/2024,2:15 PM,92,71
15/03/2024,2:30 PM,5,94
15/03/2024,2:45 PM,50,33
15/03/2024,3:00 PM,69,34
15/03/2024,3:15 PM,68,41
15/03/2024,3:30 PM,2,77
15/03/2024,3:45 PM,99,92
15/03/2024,4:00 PM,11,96
15/03/2024,4:15 PM,79,80
15/03/2024,4:30 PM,77,18
15/03/2024,4:45 PM,84,56
15/03/2024,5:00 PM,26,40
15/03/2024,5:15 PM,69,77
15/03/2024,5:30 PM,39,55
15/03/2024,5:45 PM,86,50
15/03/2024,6:00 PM,27,83
15/03/2024,6:15 PM,63,76
15/03/2024,6:30 PM,20,7
15/03/2024,6:45 PM,43,8
15/03/2024,7:00 PM,11,13
15/03/2024,7:15 PM,83,57
15/03/2024,7:30 PM,54,13
15/03/2024,7:45 PM,65,57
15/03/2024,8:00 PM,65,54
15/03/2024,8:15 PM,1,93
15/03/2024,8:30 PM,55,84
15/03/2024,8:45 PM,30,34
15/03/2024,9:00 PM,43,27
16/03/2024,9:00 AM,3,42
16/03/2024,9:15 AM,60,76
16/03/2024,9:30 AM,58,72
16/03/2024,9:45 AM,98,52
16/03/2024,10:00 AM,75,20
16/03/2024,10:15 AM,21,45
16/03/2024,10:30 AM,68,1
16/03/2024,10:45 AM,13,7
16/03/2024,11:00 AM,13,27
16/03/2024,11:15 AM,54,69
16/03/2024,11:30 AM,42,72
16/03/2024,11:45 AM,65,6
16/03/2024,12:00 PM,86,26
16/03/2024,12:15 PM,93,50
16/03/2024,12:30 PM,22,39
16/03/2024,12:45 PM,32,93
16/03/2024,1:00 PM,74,33
16/03/2024,1:15 PM,67,6
16/03/2024,1:30 PM,51,88
16/03/2024,1:45 PM,66,56
16/03/2024,2:00 PM,26,12
16/03/2024,2:15 PM,19,56
16/03/2024,2:30 PM,30,78
16/03/2024,2:45 PM,72,25
16/03/2024,3:00 PM,8,88
16/03/2024,3:15 PM,31,11
16/03/2024,3:30 PM,14,24
16/03/2024,3:45 PM,55,10
16/03/2024,4:00 PM,10,93
16/03/2024,4:15 PM,37,67
16/03/2024,4:30 PM,73,39
16/03/2024,4:45 PM,61,38
16/03/2024,5:00 PM,65,52
16/03/2024,5:15 PM,24,33
16/03/2024,5:30 PM,12,61
16/03/2024,5:45 PM,40,31
16/03/2024,6:00 PM,2,72
16/03/2024,6:15 PM,56,93
16/03/2024,6:30 PM,41,32
16/03/2024,6:45 PM,23,20
16/03/2024,7:00 PM,74,69
16/03/2024,7:15 PM,22,92
16/03/2024,7:30 PM,94,48
16/03/2024,7:45 PM,10,96
16/03/2024,8:00 PM,11,66
16/03/2024,8:15 PM,13,9
16/03/2024,8:30 PM,99,0
16/03/2024,8:45 PM,30,97
16/03/2024,9:00 PM,85,93
17/03/2024,9:00 AM,13,77
17/03/2024,9:15 AM,64,38
17/03/2024,9:30 AM,11,14
17/03/2024,9:45 AM,63,9
